movie,content,aspect,sentiment
千と千尋の神隠し,包场补票。从任何意义上来讲，情节都不亚于斯堪的纳维亚系的最经典童话，在映射社会与抒发幻想的平衡性上甚至比绝大多数德意志系和不列颠系童话还略胜一筹。在无垠的水面上行驶的永去不回的列车，作为动画史上最平和、安详、感伤的场景，也许寄托了所有动画人的终极梦想,映像効果,0.9999999999894025
千と千尋の神隠し,之前一直觉得千与千寻是宫老爷子最好的作品，最喜欢白龙，刷了十来遍了吧，但越看越觉得不是，剧情说实话现在越发觉得一般，画面果然还是喜欢龙猫等田园大自然的。这剧对我最大的影响可能是那阵喜欢跳着脚切除霉运吧,ストーリー,0.9999664864287217
千と千尋の神隠し,之前一直觉得千与千寻是宫老爷子最好的作品，最喜欢白龙，刷了十来遍了吧，但越看越觉得不是，剧情说实话现在越发觉得一般，画面果然还是喜欢龙猫等田园大自然的。这剧对我最大的影响可能是那阵喜欢跳着脚切除霉运吧,映像効果,0.9999664864287217
千と千尋の神隠し,画面华丽丽，故事不咋地,ストーリー,0.7062788844422051
千と千尋の神隠し,画面华丽丽，故事不咋地,映像効果,0.7062788844422051
千と千尋の神隠し,"27岁在大荧幕重看《千与千寻》的领悟:

荻野千寻的人物弧光值得所有故事创作者反复榨取提纯。

她从最初胆小怯懦到眼神坚毅走向站台的起承转合，一部刻画栩栩如生的少年蜕变史。

汤婆婆对孩子的溺爱只会使他变成蛮横的巨婴在暗示全天下的父母。

只有大家一起努力才能把污浊的河神洗净，充满了人文环保主义。

金砂美食是填不满的欲望深渊如同无面男的胃。

对于帮助过你的人起码要说谢谢且懂得珍惜感恩。

钱婆婆和汤婆婆的人物性格反差对比使歌颂与贬伐昭然若揭。

善良，辛勤，节制，感恩，勇敢，自由，都值得被永恒歌颂。",ストーリー,1.0
千と千尋の神隠し,每一个约定重逢的故事都是从不要回头开始的。,ストーリー,0.9378199411840378
千と千尋の神隠し,非常奇怪，比起所谓治愈来说，倒是cult的印象更深。视觉奇观和音乐都用得险奇，爱丽丝漫游仙境结构下完全不必做得如此诡异，柊瑠美的棒读又加深了这种印象。人设都有地底生物感，昆虫、爬行、两栖，连龙都做得过于写实，更别提精神污染级别的猪了。无脸男到底咋回事啊……,音響,0.9999998817397249
千と千尋の神隠し,自认为是动漫里最经典的，这么多年过去了有些画面仍然记忆犹新。,映像効果,0.8647151698810986
千と千尋の神隠し,千与千寻——一直以为这是两个人的名字，结果是一个人的，前一个是被给予的名字，后一个是被剥夺的。这个故事其实是属于两个名字的，琥珀川与千寻。宫崎俊有着天下最迤俪的幻想，他给你的比你想要的还要好。,ストーリー,0.9999998184156728
千と千尋の神隠し,这是一个关于治愈的故事，无论你有怎样的经历它总能戳中你的点。,ストーリー,0.9967727994696199
千と千尋の神隠し,十多年前第一次看的片，如今看来非但不老土，反而先进得很，除了环保，还有权力膨胀、“巨婴”等值得解读的设计，似乎故事、节奏、音乐，更别说飒爽翩翩的白先生，整部片一切都有种飞翔般的昂扬姿态，漫游仙境的日本特色款，2018年的第一部影院观影居然是这部，还是老先生生日，无论如何都没料到啊,ストーリー,0.2
千と千尋の神隠し,十多年前第一次看的片，如今看来非但不老土，反而先进得很，除了环保，还有权力膨胀、“巨婴”等值得解读的设计，似乎故事、节奏、音乐，更别说飒爽翩翩的白先生，整部片一切都有种飞翔般的昂扬姿态，漫游仙境的日本特色款，2018年的第一部影院观影居然是这部，还是老先生生日，无论如何都没料到啊,音響,0.2
千と千尋の神隠し,"191028 AMC 某种意义上是部气势比故事更重要的动画。我以前老觉得这个故事没讲好，现在想来，是斩钉截铁的地方过于斩钉截铁，含糊之处又过于含糊。但是显然很多地方的含糊是故意的，是认真拿捏过的，就好像最后隧道里胆小的千寻又回来了是必然一样。但是在刻画出了这么真的梦境之后这么决绝地将它抹掉、将来龙去脉隐去，在这个意义上是部很让人惆怅的作品。同时，千寻个人意图之缺失以及通关过程中的误打误撞则让故事指向性愈发混沌。
所以最喜欢河神那段，重浊而来，潇然而去，何其清爽，何其痛快！这一段和全片剩下的无形的、说不清道不明的、粘腻的部分之间简直形成了一种张力，但某种意义上节奏/形式与内核又是一致的，因为如果说全片的contingency和“触发性”有形成任何机械降神式的结晶的话，那只能是河神的",ストーリー,1.0
千と千尋の神隠し,"191028 AMC 某种意义上是部气势比故事更重要的动画。我以前老觉得这个故事没讲好，现在想来，是斩钉截铁的地方过于斩钉截铁，含糊之处又过于含糊。但是显然很多地方的含糊是故意的，是认真拿捏过的，就好像最后隧道里胆小的千寻又回来了是必然一样。但是在刻画出了这么真的梦境之后这么决绝地将它抹掉、将来龙去脉隐去，在这个意义上是部很让人惆怅的作品。同时，千寻个人意图之缺失以及通关过程中的误打误撞则让故事指向性愈发混沌。
所以最喜欢河神那段，重浊而来，潇然而去，何其清爽，何其痛快！这一段和全片剩下的无形的、说不清道不明的、粘腻的部分之间简直形成了一种张力，但某种意义上节奏/形式与内核又是一致的，因为如果说全片的contingency和“触发性”有形成任何机械降神式的结晶的话，那只能是河神的",映像効果,1.0
千と千尋の神隠し,9.5分，即使复读高考落榜，也无法阻止我去电影院看千与千寻的热情。/配乐顶级、作画顶级、人物塑造顶级、寓义顶级、剧情比较高级。这是一部各方面都可以评8.5分以上的电影，与那种只有部分惊艳可以拿9分以上但是其余只能拿6分的电影是不同的。/现实中大多数人都活成了无脸人那样，无脸人才是《千与千录》的灵魂人物。,ストーリー,0.9999999996586493
千と千尋の神隠し,9.5分，即使复读高考落榜，也无法阻止我去电影院看千与千寻的热情。/配乐顶级、作画顶级、人物塑造顶级、寓义顶级、剧情比较高级。这是一部各方面都可以评8.5分以上的电影，与那种只有部分惊艳可以拿9分以上但是其余只能拿6分的电影是不同的。/现实中大多数人都活成了无脸人那样，无脸人才是《千与千录》的灵魂人物。,音響,0.9999999996586493
千と千尋の神隠し,3.5/5 一部伟大的动画片，但是喜欢不起来。🤷♂️ 第一次看2003.10.19 vcd 寝室,映像効果,0.9275578332993701
千と千尋の神隠し,挺好看的，宫崎骏的动画果然是经典,映像効果,0.9989049426933857
千と千尋の神隠し,很小的时候看过一次，但没看下去。长大之后又看一遍，才发现这根本不是给孩子看的动画片。,映像効果,0.9455416659014227
千と千尋の神隠し,2019.06.21 - 和朋友聊起我最爱导演【宫崎骏】的电影时最常提起他的三部作品分别是：1.《幽灵公主》→我的第一部宫崎骏电影；2.《龙猫》→我看最多遍的电影；3.《千与千寻》→日本影史票房冠军，获得奥斯卡最佳动画长片、柏林金熊奖（唯一一部获得三大国际电影节最高奖项的动画电影）、IMDb和豆瓣 Top 250 排名第一的动画电影……总之，《千与千寻》就是我用来表达【宫崎骏】爷爷到底有多厉害的作品。—— 2013.02.24 元宵节：重温这部深爱的电影，不禁以泪洗面。—— 2015.01.01 元旦：新一年给小朋友们播放这部我最爱的动画电影之一！—— 2019.07.02：第㈠部在电影院观看⑨遍的电影就是你了：《千与千寻》！如此一来，《千与千寻》也正式成为我人生观看第二多遍的电影了，目前仅次于《龙猫》！—— 台词：曾经发生的事不可能忘记，只是想不起来而已。,演技,1.0
千と千尋の神隠し,2019.06.21 - 和朋友聊起我最爱导演【宫崎骏】的电影时最常提起他的三部作品分别是：1.《幽灵公主》→我的第一部宫崎骏电影；2.《龙猫》→我看最多遍的电影；3.《千与千寻》→日本影史票房冠军，获得奥斯卡最佳动画长片、柏林金熊奖（唯一一部获得三大国际电影节最高奖项的动画电影）、IMDb和豆瓣 Top 250 排名第一的动画电影……总之，《千与千寻》就是我用来表达【宫崎骏】爷爷到底有多厉害的作品。—— 2013.02.24 元宵节：重温这部深爱的电影，不禁以泪洗面。—— 2015.01.01 元旦：新一年给小朋友们播放这部我最爱的动画电影之一！—— 2019.07.02：第㈠部在电影院观看⑨遍的电影就是你了：《千与千寻》！如此一来，《千与千寻》也正式成为我人生观看第二多遍的电影了，目前仅次于《龙猫》！—— 台词：曾经发生的事不可能忘记，只是想不起来而已。,映像効果,1.0
千と千尋の神隠し,牛逼音乐，牛逼剧本，牛逼色彩，牛逼光影，牛逼梦境,ストーリー,0.9994274990502315
千と千尋の神隠し,牛逼音乐，牛逼剧本，牛逼色彩，牛逼光影，牛逼梦境,音響,0.9994274990502315
千と千尋の神隠し,终于借公映之机首次完整看了一遍。表层有少女的冒险与成长、建立在现实层面的奇幻设定、精致华丽到让人惊叹不已的2D背景画面绘制（即使是近20年后作画水平依旧首屈一指）；内层有告别童真、职场生存、泡沫经济、环境保护、人性自由、服务精神等多方位解读议题。纯真向善，可谓老幼皆宜。或许这是宫崎骏最接近高畑勋高度的一次。P.S.看到油屋设定笑出声：不就是吃住洗玩一条龙的东北洗浴中心吗？！楼上河神一位里面请！,ストーリー,0.9999999999997131
千と千尋の神隠し,终于借公映之机首次完整看了一遍。表层有少女的冒险与成长、建立在现实层面的奇幻设定、精致华丽到让人惊叹不已的2D背景画面绘制（即使是近20年后作画水平依旧首屈一指）；内层有告别童真、职场生存、泡沫经济、环境保护、人性自由、服务精神等多方位解读议题。纯真向善，可谓老幼皆宜。或许这是宫崎骏最接近高畑勋高度的一次。P.S.看到油屋设定笑出声：不就是吃住洗玩一条龙的东北洗浴中心吗？！楼上河神一位里面请！,映像効果,0.9999999999997131
千と千尋の神隠し,真的，看的满满的感动。动画片能拍成这样真的很成功啦,映像効果,0.9291987646481632
千と千尋の神隠し,“怎么回事啊？” “ 你不懂吗？爱，是爱啊。” “ 我真正的名字叫千寻。” “ 千寻，真是好名字！要好好珍惜自己的名字啊。” 庆幸自己在对事物的理解逐渐成熟的年纪，开始接触或者重新接触宫崎骏的动画，会有更深的感悟。,映像効果,0.9999999999997518
千と千尋の神隠し,成长的代价是什么？在宫崎骏看来，那是《千与千寻》的区别。因此他这部绘制于新世纪之初东方版的《爱丽丝梦游仙境》的主题便是一个“寻” 字：寻将猪变回人的方法，寻救死扶伤的解药，寻来之不易的爱情，以及寻返璞归真的出路.....故而标题亦大可换成“寻与千寻”。影片看似描绘了一个荒诞诡谲想象里的世界，然而我们却跟随着主人公一同坠入到了真实的人类社会。不幸的是，这里的“人” 既没有面孔也没有名字。但幸运的是，毁灭与救赎却也是长相一致的双胞胎。为此自我异化的扬弃与自我异化在这部观赏性和寓言性完美融合的杰作里走的是统一的方向。生而为人，我们实在没有任何理由辜负生命的教养呐。,ストーリー,1.0
千と千尋の神隠し,每一帧都构成全世界最独一无二的寓言故事。,ストーリー,0.8623460225293548
千と千尋の神隠し,想表达的意义太多，象征的意向也太多，庞大的世界观，于现实中的丑恶与美好有着说不清道不明的关系。有讽刺人类的贪婪、对环境的破坏，也有讲述成长的历练，亲情、友情的伟大。价值观之丰富，想象力之庞大令人叹为观止,ストーリー,0.9999999995544837
千と千尋の神隠し,想表达的意义太多，象征的意向也太多，庞大的世界观，于现实中的丑恶与美好有着说不清道不明的关系。有讽刺人类的贪婪、对环境的破坏，也有讲述成长的历练，亲情、友情的伟大。价值观之丰富，想象力之庞大令人叹为观止,演技,0.9999999995544837
千と千尋の神隠し,就故事层面而言，它始终没有给出一个清楚的规则，即如何才能逃离。以至于到最后我们发现规则简单得离奇时不禁要问，为什么不早点说出来呢？但没准这正是宫崎骏的诗意所在。只是我始终无法沉迷其中。,ストーリー,0.9999335745141127
千と千尋の神隠し,开头和发展都很大手笔，结尾却缺乏高潮，虽不到虎头蛇尾的程度，也多少影响了影片整体的观感。即便如此，宫崎骏也确实将他的想象与思考渗透进了影片的每个角落。,ストーリー,0.9999865028136399
千と千尋の神隠し,小时候看这部宫崎骏的动画的时候就觉着画面实在是太漂亮了，宫崎骏的动漫细节之处显温情,映像効果,0.9999921237808509
千と千尋の神隠し,喜欢宫崎骏的动画片，很温暖，很感人，也很治愈。,映像効果,0.9999843460402095
千と千尋の神隠し,宫崎骏用强大的执行力把脑中这样一个神鬼陆离的世界展现在大银幕上，整部片子充满了想象力，一个单纯又执着的姑娘，轻易的就把人温暖了。无论神鬼人物，珍贵的东西自在心中。喜欢有些突兀的开始和突兀的结束，就好似跟千寻一起做了个奇异的梦。久石让的配乐棒的都能自成一部电影了！,音響,0.9999999999999694
千と千尋の神隠し,宫崎骏的每部动漫几乎都有看过。喜欢里面的配乐和剧情。有时间再去重温一遍，千与千寻里还喜欢无脸男。五星推荐,ストーリー,0.9995273300886441
千と千尋の神隠し,宫崎骏的每部动漫几乎都有看过。喜欢里面的配乐和剧情。有时间再去重温一遍，千与千寻里还喜欢无脸男。五星推荐,音響,0.9995273300886441
千と千尋の神隠し,吃别人东西会变成猪，不工作会变成猪，吃太胖就会被宰掉……宫崎骏真是在认认真真给小小朋友们做动画片啊,映像効果,0.948474247582702
千と千尋の神隠し,百看不厌，最喜欢的一部宫崎骏，大概也是最爱的一部日本动画电影了。,映像効果,0.9986056294219553
千と千尋の神隠し,很喜欢，看了很多遍。喜欢无脸男默默一直在身边付出，白龙送走千寻时说不要回头往前走，莫名的泪点。很喜欢小千和无脸男在火车上那一段，没有对白，配上音乐漫长的无言的陪伴。胖宝宝和苍蝇好可爱，很喜欢每一个角色。2019.06.29 国内影院上映去大屏幕观看了，看过很多遍熟悉得下一秒什么台词什么画面都记得都还觉得好好看。很认真地观察每个画面，这一次把背景都仔细看了，汤屋的装饰很豪华，一想到每一帧都极美的画面是手绘的就更加佩服。最喜欢的2个片段跟以前一样，第6个车站背景音乐久久挥之不去，最后分别时的那个夏天背景音乐响起又感动得不行。“发生过的事情是不会忘记的，只是暂时想不起来了。”小时候相信他们跟约定的一样会再见面的，长大后明白好像不会再见了，好像一切都恢复从前，但是头上那个发光的发圈会跟记忆一起永存。,演技,0.2
千と千尋の神隠し,很喜欢，看了很多遍。喜欢无脸男默默一直在身边付出，白龙送走千寻时说不要回头往前走，莫名的泪点。很喜欢小千和无脸男在火车上那一段，没有对白，配上音乐漫长的无言的陪伴。胖宝宝和苍蝇好可爱，很喜欢每一个角色。2019.06.29 国内影院上映去大屏幕观看了，看过很多遍熟悉得下一秒什么台词什么画面都记得都还觉得好好看。很认真地观察每个画面，这一次把背景都仔细看了，汤屋的装饰很豪华，一想到每一帧都极美的画面是手绘的就更加佩服。最喜欢的2个片段跟以前一样，第6个车站背景音乐久久挥之不去，最后分别时的那个夏天背景音乐响起又感动得不行。“发生过的事情是不会忘记的，只是暂时想不起来了。”小时候相信他们跟约定的一样会再见面的，长大后明白好像不会再见了，好像一切都恢复从前，但是头上那个发光的发圈会跟记忆一起永存。,映像効果,0.2
千と千尋の神隠し,很喜欢，看了很多遍。喜欢无脸男默默一直在身边付出，白龙送走千寻时说不要回头往前走，莫名的泪点。很喜欢小千和无脸男在火车上那一段，没有对白，配上音乐漫长的无言的陪伴。胖宝宝和苍蝇好可爱，很喜欢每一个角色。2019.06.29 国内影院上映去大屏幕观看了，看过很多遍熟悉得下一秒什么台词什么画面都记得都还觉得好好看。很认真地观察每个画面，这一次把背景都仔细看了，汤屋的装饰很豪华，一想到每一帧都极美的画面是手绘的就更加佩服。最喜欢的2个片段跟以前一样，第6个车站背景音乐久久挥之不去，最后分别时的那个夏天背景音乐响起又感动得不行。“发生过的事情是不会忘记的，只是暂时想不起来了。”小时候相信他们跟约定的一样会再见面的，长大后明白好像不会再见了，好像一切都恢复从前，但是头上那个发光的发圈会跟记忆一起永存。,音響,0.2
千と千尋の神隠し,宫崎骏作品里最爱的。完美的想象力结合现实问题，再加上孩子间无限温情，视觉和音乐的极致享受，最后留下无尽的思考。,音響,0.9999999994505473
千と千尋の神隠し,世纪神作，瑰丽想象与文本深度无出其右。,ストーリー,0.8100924575034226
千と千尋の神隠し,浩浩荡荡八百万神明，周边还能再卖二十年（不止）！大银幕重温，感动。固然初看时已经不是小孩子了但想想爹妈吃了神鬼之食变猪（尤利西斯梗？）的情节真挺创伤的…原来爹妈配音是内藤刚志泽口靖子，岂不是科搜研组合平行世界生孩子了……and大泉洋那个组合居然这么早就接到吉卜力的工作了啊,ストーリー,0.5196621383009864
千と千尋の神隠し,其实国配还是挺赶人的，不过带着小朋友没办法。把小朋友吓得够呛……但是一直坚持着看完了。小朋友的结论是大人也要听小朋友的话，不听就变猪了。在听到一句爸爸妈妈和白龙都死了的台词的时候小朋友哭了……,演技,0.9999261382798345
千と千尋の神隠し,在大荧幕上才看清了更多的细节，包括建筑上大正风格的雕花，让人想到了银山温泉那些老房子的细部。宫崎骏果然还是爱大正时代的东西。影史上最成功的场设吧，前半段通过建筑漫游带动故事尤其精彩。,ストーリー,0.9999982873176189
千と千尋の神隠し,我在一開始就變成豬了，不會有後面的故事了。,ストーリー,0.01668194313613247
千と千尋の神隠し,大爱宫崎骏，千寻的故事温暖而感人，不管什么时候看都是很感动,ストーリー,0.9999884485966005
千と千尋の神隠し,"每次看这些神作的时候想到这是动画片这是一群牛人一笔一笔画出来的,就觉得漏看掉一帧都实在是对不起他们啊",映像効果,0.3029020659226862
千と千尋の神隠し,不强调情节、设定、行为的因果逻辑而仅做部分角度的展示却依然可信流畅，宫崎骏确实想象了一个复杂、动态、自洽的世界。,ストーリー,0.9999863511216606
千と千尋の神隠し,看了网上的一些剖析，了解到这个故事其实包含了很多的隐喻。这是一个杰出的动画，包含了丰富的细节与情感，这是日本动画的经典之作。,ストーリー,0.9999998773741993
千と千尋の神隠し,看了网上的一些剖析，了解到这个故事其实包含了很多的隐喻。这是一个杰出的动画，包含了丰富的细节与情感，这是日本动画的经典之作。,映像効果,0.9999998773741993
千と千尋の神隠し,宫崎骏虽然是个白胡子老头儿，但他的灵魂里面一定住着一朵坚强的小萝莉。只有他能把千寻的诡异故事叙述得让我们信以为真，而且不自觉地抽身现实，远离生活中的纷扰和陆离，给自己一块精神的栖息地。更为重要的是，那句“别吃太胖哦，会被杀掉的”已成为了无数女孩毕生的座右铭。,ストーリー,0.999999883921059
千と千尋の神隠し,接触动画比较晚，这部差不多是第一部，很感动,映像効果,0.9786058290497955
千と千尋の神隠し,故事很不错,ストーリー,0.9669219222048958
ローマの休日,因为罗马，所以经典。因为短暂，所以永恒。顶着锅盖说一句：其实赫本的气质大过演技～,演技,0.9996560789917956
ローマの休日,从他背对着走，到不自然的转身，观众和他一样，都在奢望些什么。最后整个记者会的段落，就像戏剧和现实的静谧对抗，现实赢了，却让戏剧的魅力更大。也许爱情就是，你不知道她会不会出现，但你却能肯定：她也想出现。这就够了。这样的结局不知可以完爆多少现代爱情片。,ストーリー,0.9999999974018023
ローマの休日,一个男花瓶和一个女花瓶演了一个别人演过的老故事，还没人家演得好。怎么就成“经典”了？,ストーリー,0.7911753732446521
ローマの休日,一个男花瓶和一个女花瓶演了一个别人演过的老故事，还没人家演得好。怎么就成“经典”了？,演技,0.7911753732446521
ローマの休日,（９／１０）大俗亦大雅。什么叫经典，看过本片后，你就知道有多少后世影片，模仿和抄袭过这部作品了……以前的影片没有特效轰炸之类，便需要加强演技来吸引观众，看过本片就会被赫本和派克的精湛演出打动。赫本的短发造型确实很酷，在那个崇尚古典优雅的年代，公主对头发的这一剪估计让很多人为之惊异吧。重看本片时，深感是不是一直以来，对男二欧文太过忽视了呢？欧文并没有像乔那样对Ann投入很强烈的感情，但当他选择把自己辛苦拍下的照片交给Ann时，他和男主就有了同样的高尚。,演技,0.2
ローマの休日,（９／１０）大俗亦大雅。什么叫经典，看过本片后，你就知道有多少后世影片，模仿和抄袭过这部作品了……以前的影片没有特效轰炸之类，便需要加强演技来吸引观众，看过本片就会被赫本和派克的精湛演出打动。赫本的短发造型确实很酷，在那个崇尚古典优雅的年代，公主对头发的这一剪估计让很多人为之惊异吧。重看本片时，深感是不是一直以来，对男二欧文太过忽视了呢？欧文并没有像乔那样对Ann投入很强烈的感情，但当他选择把自己辛苦拍下的照片交给Ann时，他和男主就有了同样的高尚。,映像効果,0.2
ローマの休日,"赫本简直是天下最好看的女人。
剧本一流，每句话都是潜台词。当年出来混的编剧真不是吃干饭的。",ストーリー,0.9751847070213646
ローマの休日,"赫本简直是天下最好看的女人。
剧本一流，每句话都是潜台词。当年出来混的编剧真不是吃干饭的。",演技,0.9751847070213646
ローマの休日,赫本太美了，醉酒那又很娇憨，很流行的爱情故事，但是就是抑制不住的动容,ストーリー,0.9992295682708815
ローマの休日,虽然是爱情电影，但是公主选择责任的结局，真的太好了。在电影里，公主的每一个选择都只从自身角度出发，去体验，去遇见，去感受更丰富的世界，记者joe是公主这段体验里的爱情，但是他就跟平底鞋，短发，路边吃雪糕一样，是短暂的体验而已，七十年前的爱情电影，每一处细节都是女性独立的影子。,ストーリー,0.999999999906205
ローマの休日,赫本精灵动人的美丽，派克迷人的微笑，浪漫而毫不做作的爱情，如今看来也不觉过时的幽默情节……实在想不出有什么理由去讨厌一部这么可爱的电影。,ストーリー,0.9999993834154304
ローマの休日,这种浪漫又不造作的爱情故事要上哪里寻啊~派克和赫本真是让人心旌荡漾啊。。看到最后真有点感动了呜呜虽然老早就被剧透了【混蛋现在才看完整的一遍。。,ストーリー,0.9999935623474571
ローマの休日,《罗马假日》，之所以经典，是因为它的纯粹、自然。是电影的方方面面铸造了电影这种不可复制的特质，这包括故事本身、演员的表演，罗马的场景……而在罗马迷人的影像里，我看到一个最为纯粹、自然的爱情故事。,ストーリー,0.9999999998620428
ローマの休日,《罗马假日》，之所以经典，是因为它的纯粹、自然。是电影的方方面面铸造了电影这种不可复制的特质，这包括故事本身、演员的表演，罗马的场景……而在罗马迷人的影像里，我看到一个最为纯粹、自然的爱情故事。,演技,0.9999999998620428
ローマの休日,《罗马假日》，之所以经典，是因为它的纯粹、自然。是电影的方方面面铸造了电影这种不可复制的特质，这包括故事本身、演员的表演，罗马的场景……而在罗马迷人的影像里，我看到一个最为纯粹、自然的爱情故事。,映像効果,0.9999999998620428
ローマの休日,赫本的气质太赞了，站在那里，周围的一切都变成了布景，故事现在看来老套，一般，但为了赫本，忍了！,ストーリー,0.9615774543301302
ローマの休日,赫本的气质太赞了，站在那里，周围的一切都变成了布景，故事现在看来老套，一般，但为了赫本，忍了！,映像効果,0.9615774543301302
ローマの休日,"男女主演颜值高，剧情甜，虐狗
派克先生，风度翩翩",ストーリー,0.9999476964621441
ローマの休日,经典片啊，赫本真的很有气质，动作很有活力，优雅浪漫又干练的公主,映像効果,0.9999963419954434
ローマの休日,贵族女性与男记者的爱情故事，尽管很俗套，但拍得非常浪漫，非常喜感，非常符合电影“造梦”的一面。掉鞋子那段是亮点，石狮子咬手（真理之口）和大闹舞会（吉他砸头）的场景让人忍俊不禁。奥黛丽·赫本演技很出彩，可惜我就是对她无感。（8.0/10）,ストーリー,0.2
ローマの休日,贵族女性与男记者的爱情故事，尽管很俗套，但拍得非常浪漫，非常喜感，非常符合电影“造梦”的一面。掉鞋子那段是亮点，石狮子咬手（真理之口）和大闹舞会（吉他砸头）的场景让人忍俊不禁。奥黛丽·赫本演技很出彩，可惜我就是对她无感。（8.0/10）,演技,0.2
ローマの休日,贵族女性与男记者的爱情故事，尽管很俗套，但拍得非常浪漫，非常喜感，非常符合电影“造梦”的一面。掉鞋子那段是亮点，石狮子咬手（真理之口）和大闹舞会（吉他砸头）的场景让人忍俊不禁。奥黛丽·赫本演技很出彩，可惜我就是对她无感。（8.0/10）,映像効果,0.2
ローマの休日,赫本的金典之作，也是金典的黑白电影，讲述了一个纯粹自然的爱情故事，假日的每一个罗马场景，无不让人向往。,ストーリー,0.9999986986486846
ローマの休日,赫本的金典之作，也是金典的黑白电影，讲述了一个纯粹自然的爱情故事，假日的每一个罗马场景，无不让人向往。,映像効果,0.9999986986486846
ローマの休日,赫本蠢傻呆萌宜室宜家。《一夜风流》是类型经典的话，《罗马假日》把这个故事演绎成了流行文化的符号。,ストーリー,0.9971795355526512
ローマの休日,赫本蠢傻呆萌宜室宜家。《一夜风流》是类型经典的话，《罗马假日》把这个故事演绎成了流行文化的符号。,演技,0.9971795355526512
ローマの休日,年轻的时候看并无感，人到中年看反而觉得这个故事异常动人。大部分剧情确实是流于俗套，不过结尾一幕的升华确实把本片拉到了与银幕经典相称的水平。在我看来这不是(或者说主要不是)一个关于爱情或遗憾美、而是关于觅得自己更好一面的成长故事。公主开头只是视身兼的职责为桎梏，直到遇到男主‘无私’为达成自己的愿望而付出，渐为自己抛弃国民而内疚，最终回归既是个人选择，她便在深明其中的意义和代价下更笃定地承担起职责。男主开头只视公主为获取报酬的手段，相处中因公主的善意真诚而为自己骗取对方的信任而羞愧，也为了再次见面时自己能挺直腰杆面对公主而作出更正当的选择。因两人都想保存经历中的美好，最后都为成全对方的想象而尝试做到对方看到的那个更好的自己。哪怕始于虚幻的理想，你看到的是什么样的世界，就会成全一个什么样的世界,ストーリー,0.2
ローマの休日,无论是艺术性，还是故事，以及拍摄手法，都堪称经典。最后一场戏，看得很压抑，眼中有爱，却无法说出来，这可能是人世间最遗憾的事吧。最后一个长镜头，从期待到失望到再次期待，短短十几秒，仿佛经历了人生的悲欢离合。,ストーリー,0.2
ローマの休日,无论是艺术性，还是故事，以及拍摄手法，都堪称经典。最后一场戏，看得很压抑，眼中有爱，却无法说出来，这可能是人世间最遗憾的事吧。最后一个长镜头，从期待到失望到再次期待，短短十几秒，仿佛经历了人生的悲欢离合。,映像効果,0.2
ローマの休日,简单的画风，没有多少剧情冲突，但却让人越看越觉得安静，干干净净的感觉,ストーリー,0.9798110091555237
ローマの休日,一日即永恒，赫本与派克用超越表演本身的光晕绘制了这篇现代童话：如同一颗精心雕琢的景观水晶球被摔在地上后呈现出巨大的裂纹，或许不再完美，却更折射出无奈与深情的现实感。,演技,0.9999999999487486
ローマの休日,其实远不如一夜风流，整个片子拍得异常拖沓，完全没有节奏感。不同的是一夜风流给出了一个喜剧结尾，罗马假日则有一种淡淡的哀伤……成功的改编，不成功的作品吧。,ストーリー,0.9999005840126789
ローマの休日,其实远不如一夜风流，整个片子拍得异常拖沓，完全没有节奏感。不同的是一夜风流给出了一个喜剧结尾，罗马假日则有一种淡淡的哀伤……成功的改编，不成功的作品吧。,音響,0.9999005840126789
ローマの休日,终只是一日之梦。喜欢结尾处两人笑中带泪的画面，令人惋惜的结局，但是却也是早已知之的必然。上世纪50年代的偶像爱情剧。,ストーリー,0.9999999973730891
ローマの休日,终只是一日之梦。喜欢结尾处两人笑中带泪的画面，令人惋惜的结局，但是却也是早已知之的必然。上世纪50年代的偶像爱情剧。,映像効果,0.9999999973730891
ローマの休日,居然一直没看，终于补上。这种人设、剧情、桥段真的一直在被后来的爱情喜剧电影重复利用，但再也没有《罗马假日》这样的明媚动人，只是因为再也没有风华绝代的奥黛丽赫本了。,ストーリー,0.9999050448790597
ローマの休日,若非赫本的粉丝和认同派克之帅，这部传世经典并豆#250榜红片将会再次遭标三星。如果影片孤立成章，倒也趋近实至名归。可惜它不是。在威廉惠勒这次所触及的题材与风格上分别伫立着两座不可逾越的颠峰：卡普拉的一夜风流与刘别谦式的轻触。很显然，与盖博相比派克过于绅士严肃，与考尔白相比赫本虽然开辟了清纯新维，但这个浪漫邂逅的故事还是需要一点历练才有趣。比如那句醉酒自嘲，“我这辈子从没和男人独处过。哪怕穿着衣服的时候”，从赫本的嘴里讲出总感觉有点怪，加上这段醉态其实赫本演得并不好。派克可能更糟，他甚至都没有尝试去自嘲。两位并不来电的主人公要靠罗马的人文历史古城建筑去填补画面中的戏剧能量缺失。三星半www.douban.com/people/hitchitsch/status/1972679246/,ストーリー,0.9999999999999887
